"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","303","should update the query cache optimistically on mutation","useDeleteReminderMutation","Thu May 15 12:56:43 UTC 2025","passed","Thu May 15 12:56:43 UTC 2025","","","",""
"","8","should return parameters with offer category filter when offer category is specified","buildOfferSearchParameters","Thu May 15 12:56:30 UTC 2025","passed","Thu May 15 12:56:30 UTC 2025","","","",""
"","8","should execute multi query with venues playlist search index when location type is VENUE and user shares his position","fetchSearchResults","Thu May 15 12:55:40 UTC 2025","passed","Thu May 15 12:55:40 UTC 2025","","","",""
"","2","should return parameters with isRecoShuffled when provided","getRecommendationParameters","Thu May 15 12:56:20 UTC 2025","passed","Thu May 15 12:56:20 UTC 2025","","","",""
"","257","should desactivate limit credit search toggle when only free offers search toggle activated","<PriceModal/>","Thu May 15 12:55:43 UTC 2025","passed","Thu May 15 12:55:43 UTC 2025","","","",""
"","15","should log network information when cellular is used","NetInfoWrapper","Thu May 15 12:57:22 UTC 2025","passed","Thu May 15 12:57:22 UTC 2025","","useNetInfoContext","",""
"","80","should set the stock selected when pressing hour item and there is only one stock","BookHourChoice when there are several stocks","Thu May 15 12:55:55 UTC 2025","passed","Thu May 15 12:55:55 UTC 2025","","","",""
"","1","& hour & stock selected","bookingHelpers","Thu May 15 12:55:44 UTC 2025","passed","Thu May 15 12:55:44 UTC 2025","should return true > when step is hour selection","getButtonState","",""
"","2","should call callback when consent has already been asked","requestIDFATrackingConsent","Thu May 15 12:57:29 UTC 2025","passed","Thu May 15 12:57:29 UTC 2025","","","",""
"","12","getSearchVenuePlaylistTitle($playlistTitle,true) 	= Les salles de concerts et festivals accessibles","getSearchVenuePlaylistTitle","Thu May 15 12:57:58 UTC 2025","passed","Thu May 15 12:57:58 UTC 2025","","","",""
"","157","should navigate to Venue when pressing on the preview","<VenueMapPreview />","Thu May 15 12:57:07 UTC 2025","passed","Thu May 15 12:57:07 UTC 2025","","","",""
"","281","should match snapshot","<CodeNotReceivedModal />","Thu May 15 12:56:32 UTC 2025","passed","Thu May 15 12:56:32 UTC 2025","","","",""
"","2032","should persist cookies consent information when user partially accepts cookies","<CookiesConsent/>","Thu May 15 12:56:03 UTC 2025","passed","Thu May 15 12:56:05 UTC 2025","","make detailled cookie choice","",""
"","146","should log analytics when onboarding subscription modal is displayed","Home page","Thu May 15 12:56:38 UTC 2025","passed","Thu May 15 12:56:38 UTC 2025","","","",""
"","63","should save utm parameters in storage if available - offers","getStateFromPath()","Thu May 15 12:56:31 UTC 2025","passed","Thu May 15 12:56:31 UTC 2025","user has accepted customization cookies","utm params","",""
"","5","should return user position and around radius at ""all"" when location filter is everywhere","buildSearchVenuePosition","Thu May 15 12:56:43 UTC 2025","passed","Thu May 15 12:56:43 UTC 2025","","When user shares his position","",""
"","5","// FIXME(PC-12345)","todo-format","Thu May 15 12:58:20 UTC 2025","passed","Thu May 15 12:58:20 UTC 2025","","valid","",""
"","301","should animate on scroll","<OfferContent />","Thu May 15 12:56:03 UTC 2025","passed","Thu May 15 12:56:04 UTC 2025","","","",""
"","364","should show notifications settings modal when user has no notifications activated and click on subscribe button","OnboardingSubscription","Thu May 15 12:56:23 UTC 2025","passed","Thu May 15 12:56:23 UTC 2025","","","",""
"","31","should not display Separator when shouldDisplaySeparator is false","<VenuePlaylist />","Thu May 15 12:56:06 UTC 2025","passed","Thu May 15 12:56:06 UTC 2025","","Separator","",""
"","28","should call onError() callback when recaptcha raises an error","<ReCaptcha />","Thu May 15 12:56:59 UTC 2025","passed","Thu May 15 12:56:59 UTC 2025","","","",""
"","2","should return isCurrentQuestionLastQuestion true and nextQuestion equal to currentStep if given last step","useGetNextQuestion","Thu May 15 12:57:20 UTC 2025","passed","Thu May 15 12:57:20 UTC 2025","","","",""
"","57","should display trends module","<HomeModule />","Thu May 15 12:56:12 UTC 2025","passed","Thu May 15 12:56:12 UTC 2025","","","",""
"","5","should return the correct withdrawal date if expires today for physical bookings","getBookingLabels","Thu May 15 12:56:26 UTC 2025","passed","Thu May 15 12:56:26 UTC 2025","","","",""
"","5","should not render text when children is not a string","Markdown","Thu May 15 12:58:03 UTC 2025","passed","Thu May 15 12:58:03 UTC 2025","","","",""
"","3","should accept a well formatted name: àâçéèêîôœùûÀÂÇÉÈÊÎÔŒÙÛ","isNameValid function","Thu May 15 12:57:52 UTC 2025","passed","Thu May 15 12:57:52 UTC 2025","","","",""
"","20","disabled","<AppModal />","Thu May 15 12:55:38 UTC 2025","passed","Thu May 15 12:55:38 UTC 2025","","with backdrop","",""
"","101","should log event when pressing ""Demander un autre code"" button","<CodeNotReceivedModal />","Thu May 15 12:56:33 UTC 2025","passed","Thu May 15 12:56:33 UTC 2025","","","",""
"","1","should invalidate geoloc when latitude is undefined","isGeolocValid","Thu May 15 12:58:18 UTC 2025","passed","Thu May 15 12:58:18 UTC 2025","","","",""
"","1","should allow valid PR titles: ""feat(home): add color to button""","pr-title-checker","Thu May 15 12:57:44 UTC 2025","passed","Thu May 15 12:57:44 UTC 2025","","","",""
"","20","should return undefined user when logged out (no token)","AuthContext","Thu May 15 12:56:40 UTC 2025","passed","Thu May 15 12:56:40 UTC 2025","","useAuthContext","",""
"","31","should not display Voir sur la carte button when current view is ThematicSearch and wipVenueMap feature flag deactivated","<VenuePlaylist />","Thu May 15 12:56:04 UTC 2025","passed","Thu May 15 12:56:04 UTC 2025","","","",""
"","5","should return a date and time predicate of the selected dates and time range when date filter option is current week","buildDateAndTimePredicate","Thu May 15 12:55:45 UTC 2025","passed","Thu May 15 12:55:45 UTC 2025","","","",""
"","10","should call client.multipleQueries several times if too many queries are provided","multipleQueries","Thu May 15 12:58:13 UTC 2025","passed","Thu May 15 12:58:13 UTC 2025","","","",""
"","93","should render multiple image with pagination","OfferImageCarousel","Thu May 15 12:57:16 UTC 2025","passed","Thu May 15 12:57:16 UTC 2025","","","",""
"","262","should enable the button when phone number is valid","SetPhoneNumberWithoutValidation","Thu May 15 12:56:34 UTC 2025","passed","Thu May 15 12:56:34 UTC 2025","","when form validation","",""
"","105","should display tutorial row when user has no credit and no upcoming credit","Profile component","Thu May 15 12:55:55 UTC 2025","passed","Thu May 15 12:55:55 UTC 2025","","help section","",""
"","26","should render correctly for valid credit","<CreditExplanation/>","Thu May 15 12:57:05 UTC 2025","passed","Thu May 15 12:57:05 UTC 2025","","","",""
"","2","with a genre/types filter","[Analytics utils]","Thu May 15 12:55:39 UTC 2025","passed","Thu May 15 12:55:39 UTC 2025","","should build parameters for PerformSearch log","",""
"","3","should return an homepage date predicate with a beginning and ending dates when beginning and ending dates defined","buildHomepageDatePredicate","Thu May 15 12:55:45 UTC 2025","passed","Thu May 15 12:55:45 UTC 2025","","","",""
"","53","should open google maps web if no app is available","useItinerary","Thu May 15 12:56:12 UTC 2025","passed","Thu May 15 12:56:13 UTC 2025","","","",""
"","413","should render correctly","VideoModal","Thu May 15 12:56:30 UTC 2025","passed","Thu May 15 12:56:30 UTC 2025","","","",""
"","6","CTA(disabled=false) = ""Voir les disponibilités"" for isEvent=true, isDigital=true, isForbiddenToUnderage=false, category=CINEMA and price=20","getCtaWordingAndAction","Thu May 15 12:55:46 UTC 2025","passed","Thu May 15 12:55:46 UTC 2025","Underage beneficiary user","Beneficiary user","",""
"","33","should call onLoad() callback when webview's message is load","<ReCaptcha />","Thu May 15 12:56:59 UTC 2025","passed","Thu May 15 12:56:59 UTC 2025","","","",""
"","12","should not display the modal when visible is false","<QuitIdentityCheckModal/>","Thu May 15 12:57:06 UTC 2025","passed","Thu May 15 12:57:06 UTC 2025","","","",""
"","71","should close the modal when pressing ""Donner mon avis"" button","ReactionChoiceModal","Thu May 15 12:55:57 UTC 2025","passed","Thu May 15 12:55:57 UTC 2025","","With redirection","",""
"","610","should display a list of addresses when user add an address","<SetAddress/>","Thu May 15 12:56:34 UTC 2025","passed","Thu May 15 12:56:34 UTC 2025","","","",""
"","32","should display cancel button and expiration date message when confirmation date is null and that's it a digital booking","<BookingDetailsCancelButton />","Thu May 15 12:55:47 UTC 2025","passed","Thu May 15 12:55:47 UTC 2025","","","",""
"","7","<CustomText>toto</CustomText>","no-raw-text","Thu May 15 12:57:01 UTC 2025","passed","Thu May 15 12:57:01 UTC 2025","","valid","",""
"","70","should call error function on error","useAccountUnsuspend","Thu May 15 12:57:44 UTC 2025","passed","Thu May 15 12:57:45 UTC 2025","","","",""
"","58","should display number of results when current view is not ThematicSearch","<VenuePlaylist />","Thu May 15 12:56:04 UTC 2025","passed","Thu May 15 12:56:04 UTC 2025","","When wipVenueMap feature flag activated","",""
"","141","should not capture an info in Sentry on suspension error","<SuspensionChoice/>","Thu May 15 12:56:26 UTC 2025","passed","Thu May 15 12:56:27 UTC 2025","","When shouldLogInfo remote config is false","",""
"","199","should navigate to venue map type filter when pressing a row with filter group information","VenueMapFiltersList","Thu May 15 12:56:44 UTC 2025","passed","Thu May 15 12:56:44 UTC 2025","","","",""
"","278","should log open geolocation activation incitation modal when pressing geolocation incitation button","SearchResultsContent component","Thu May 15 12:56:08 UTC 2025","passed","Thu May 15 12:56:08 UTC 2025","","","",""
"","40","should display paddingBottom when nbHits is greater than 0","<SearchListHeader />","Thu May 15 12:55:47 UTC 2025","passed","Thu May 15 12:55:47 UTC 2025","","When feature flags deactivated","",""
"","68","should NOT display signout row if the user is NOT connected","Profile component","Thu May 15 12:55:56 UTC 2025","passed","Thu May 15 12:55:57 UTC 2025","","signout section","",""
"","57","should stay on the current view when focusing search input and being on the %s view","SearchBox component","Thu May 15 12:55:44 UTC 2025","passed","Thu May 15 12:55:44 UTC 2025","","Without autocomplete","",""
"","6","should invalidate due to an invalid email","loginSchema","Thu May 15 12:57:39 UTC 2025","passed","Thu May 15 12:57:39 UTC 2025","","","",""
"","13","should not display ""Voir l’itinéraire"" button when only venue city postalCode","<OfferPlace />","Thu May 15 12:55:56 UTC 2025","passed","Thu May 15 12:55:56 UTC 2025","","""Voir l’itinéraire"" button","",""
"","83","should display date properly","NextScreeningButton","Thu May 15 12:58:11 UTC 2025","passed","Thu May 15 12:58:11 UTC 2025","","","",""
"","1","should format Date 2020-01-13T00:00:00.000Z to string ""Lundi 13 janvier 2020""","formatToCompleteFrenchDate()","Thu May 15 12:55:35 UTC 2025","passed","Thu May 15 12:55:35 UTC 2025","","","",""
"","272","should log analytics on subscription success","OnboardingSubscription","Thu May 15 12:56:22 UTC 2025","passed","Thu May 15 12:56:23 UTC 2025","","","",""
"","5","getDisplayedPrice([100]) 	= 1 € without format price options","getDisplayedPrice","Thu May 15 12:56:50 UTC 2025","passed","Thu May 15 12:56:50 UTC 2025","","","",""
"","589","should navigate to Venue page when venue isOpenToPublic","<BookingDetailsContent />","Thu May 15 12:55:52 UTC 2025","passed","Thu May 15 12:55:53 UTC 2025","","","",""
"","7","should match category Home label mapping","useGenreTypeMapping","Thu May 15 12:56:20 UTC 2025","passed","Thu May 15 12:56:20 UTC 2025","","","",""
"","5","should return the native category when native category is not empty","getVenuesQuery","Thu May 15 12:57:05 UTC 2025","passed","Thu May 15 12:57:05 UTC 2025","","When query is not empty string","",""
"","3","with only address","formatFullAddressStartsWithPostalCode","Thu May 15 12:57:54 UTC 2025","passed","Thu May 15 12:57:54 UTC 2025","","should return formatted address","",""
"","65","should be false if no consent build version","isCookiesListUpToDate","Thu May 15 12:56:34 UTC 2025","passed","Thu May 15 12:56:34 UTC 2025","","","",""
"","209","should log analytics when clicking on ""Créer un compte"" button","<Login/>","Thu May 15 12:55:54 UTC 2025","passed","Thu May 15 12:55:55 UTC 2025","","","",""
"","24","should not trigger logEvent ""ModuleDisplayedOnHomepage"" when shouldModuleBeDisplayed is false","OffersModule","Thu May 15 12:56:06 UTC 2025","passed","Thu May 15 12:56:06 UTC 2025","","Analytics","",""
"","87","should not open bookings details modal when pressing offer access button","<OfferCTAButton />","Thu May 15 12:55:50 UTC 2025","passed","Thu May 15 12:55:50 UTC 2025","and is Event","When offer is digital and free and already booked","",""
"","458","should not have basic accessibility issues","<IdentityCheckEnd/>","Thu May 15 12:57:05 UTC 2025","passed","Thu May 15 12:57:06 UTC 2025","","Accessibility","",""
"","9","should display the right top space","InputError Component","Thu May 15 12:57:51 UTC 2025","passed","Thu May 15 12:57:51 UTC 2025","","","",""
"","158","should be closed by default - we don't see the children","Accordion","Thu May 15 12:57:19 UTC 2025","passed","Thu May 15 12:57:19 UTC 2025","","","",""
"","8","should not render venues nbHits","<SearchListHeader />","Thu May 15 12:55:48 UTC 2025","passed","Thu May 15 12:55:48 UTC 2025","","When feature flags deactivated","",""
"","456","should display offer link button if offer is digital and open url on press","BookingDetails","Thu May 15 12:55:44 UTC 2025","passed","Thu May 15 12:55:45 UTC 2025","<DetailedBookingTicket />","OldBookingDetails : when FF WIP_NEW_BOOKING_PAGE is off","",""
